epoch,recon_mse,lr
1930,0.002965,3.035e-08
1931,0.002964,2.949e-08
1932,0.002956,2.864e-08
1933,0.002972,2.780e-08
1934,0.002968,2.698e-08
1935,0.002965,2.617e-08
1936,0.002966,2.537e-08
1937,0.002968,2.459e-08
1938,0.002966,2.381e-08
1939,0.002955,2.305e-08
1940,0.002964,2.230e-08
1941,0.002965,2.156e-08
1942,0.002967,2.084e-08
1943,0.002956,2.013e-08
1944,0.002967,1.943e-08
1945,0.002984,1.874e-08
1946,0.002962,1.807e-08
1947,0.002965,1.740e-08
1948,0.002964,1.675e-08
1949,0.002958,1.612e-08
1950,0.002962,1.549e-08
1951,0.002968,1.488e-08
1952,0.002966,1.428e-08
1953,0.002962,1.369e-08
1954,0.002967,1.311e-08
1955,0.002955,1.255e-08
1956,0.002970,1.200e-08
1957,0.002964,1.146e-08
1958,0.002966,1.093e-08
1959,0.002965,1.042e-08
1960,0.002970,9.916e-09
1961,0.002969,9.426e-09
1962,0.002960,8.949e-09
1963,0.002961,8.485e-09
1964,0.002960,8.032e-09
1965,0.002968,7.592e-09
1966,0.002971,7.165e-09
1967,0.002982,6.750e-09
1968,0.002967,6.347e-09
1969,0.002965,5.956e-09
1970,0.002978,5.578e-09
1971,0.002976,5.213e-09
1972,0.002967,4.860e-09
1973,0.002959,4.519e-09
1974,0.002955,4.190e-09
1975,0.002970,3.874e-09
1976,0.002966,3.570e-09
1977,0.002962,3.279e-09
1978,0.002959,3.000e-09
1979,0.002971,2.734e-09
1980,0.002972,2.480e-09
1981,0.002970,2.238e-09
1982,0.002963,2.008e-09
1983,0.002956,1.792e-09
1984,0.002953,1.587e-09
1985,0.002966,1.395e-09
1986,0.002966,1.215e-09
1987,0.002952,1.048e-09
1988,0.002963,8.927e-10
1989,0.002965,7.501e-10
1990,0.002967,6.199e-10
1991,0.002965,5.021e-10
1992,0.002968,3.968e-10
1993,0.002964,3.038e-10
1994,0.002965,2.232e-10
1995,0.002978,1.550e-10
1996,0.002962,9.919e-11
1997,0.002960,5.580e-11
1998,0.002975,2.480e-11
1999,0.002979,6.199e-12
2000,0.002971,0.000e+00
